Game ID,Year,Region,Team Blue,Team Red,Winner,FT5 Winner,Champ 1,Champ 2,Champ 3,Champ 4,Champ 5,Champ 6,Champ 7,Champ 8,Champ 9,Champ 10
64187,2025,LCK,Dplus KIA,Hanwha Life eSports,Hanwha Life eSports,Dplus KIA,Gragas,Wukong,Kled,Mel,Alistar,Olaf,Jax,Ahri,Miss Fortune,Rell
64395,2025,LCK,Dplus KIA,Gen.G eSports,Gen.G eSports,Gen.G eSports,Jayce,Xin Zhao,Galio,Zeri,Rakan,Rumble,Vi,Sylas,Ezreal,Alistar
64396,2025,LCK,Dplus KIA,Gen.G eSports,Gen.G eSports,Gen.G eSports,Ambessa,Sejuani,Azir,Kaisa,Rell,KSante,Maokai,Aurora,Varus,Braum
64397,2025,LCK,Dplus KIA,Gen.G eSports,Gen.G eSports,Dplus KIA,Gnar,Lillia,Ryze,Miss Fortune,Nautilus,Gangplank,Zyra,Ahri,Ashe,Poppy
64400,2025,LCK,Gamespace Mediterranean College Esports,Team Paradox,Gamespace Mediterranean College Esports,Gamespace Mediterranean College Esports,Ambessa,Sejuani,Hwei,Ezreal,Rakan,Jax,Xin Zhao,Orianna,Xayah,Nautilus
64475,2025,LCK,Hanwha Life eSports,Gen.G eSports,Hanwha Life eSports,Hanwha Life eSports,Camille,Sejuani,Yone,Kaisa,Alistar,Mordekaiser,Nidalee,Ambessa,Ezreal,Leona
64476,2025,LCK,Gen.G eSports,Hanwha Life eSports,Gen.G eSports,Gen.G eSports,Rumble,Vi,Taliyah,Corki,Nautilus,KSante,Xin Zhao,Azir,Ashe,Poppy
64477,2025,LCK,Hanwha Life eSports,Gen.G eSports,Hanwha Life eSports,Hanwha Life eSports,Aatrox,Maokai,Ahri,Miss Fortune,Rell,Vayne,Lee Sin,Galio,Zeri,Rakan
64478,2025,LCK,Gen.G eSports,Hanwha Life eSports,Gen.G eSports,Hanwha Life eSports,Sion,Karthus,Viego,Varus,Bard,Gnar,Zyra,Sylas,Jhin,Pantheon
64479,2025,LCK,Hanwha Life eSports,Gen.G eSports,Hanwha Life eSports,Hanwha Life eSports,Gwen,Wukong,Viktor,Caitlyn,Karma,Ornn,Trundle,Aurelion Sol,Jinx,Lulu
64480,2025,LCK,Baam Esports,Fog Esports,Baam Esports,Fog Esports,Ambessa,Vi,Galio,Varus,Rell,KSante,Nidalee,Corki,Ezreal,Leona
65431,2025,LCK,DRX,DN Freecs,DRX,DRX,Gwen,Sejuani,Corki,Miss Fortune,Rell,Rumble,Skarner,Aurora,Ezreal,Alistar
65432,2025,LCK,DN Freecs,DRX,DRX,DRX,Aatrox,Xin Zhao,Galio,Varus,Renata Glasc,Ambessa,Vi,Taliyah,Ashe,Braum
65434,2025,LCK,aNc Legends,EKO Esports,EKO Esports,EKO Esports,Gragas,Dr. Mundo,Ezreal,Swain,Alistar,Yone,Pantheon,Syndra,Ashe,Rell
65435,2025,LCK,Zena Esports,AVE Axolotl,AVE Axolotl,AVE Axolotl,Renekton,Naafiri,Ryze,Sivir,Nautilus,Gnar,Poppy,Ahri,Varus,Rell
65436,2025,LCK,GMBLERS Esports,Colossal Gaming,GMBLERS Esports,GMBLERS Esports,Aatrox,Lillia,Yone,Miss Fortune,Leona,Gragas,Zyra,Zed,Varus,Rell
65467,2025,LCK,Dplus KIA,BNK FearX,Dplus KIA,BNK FearX,Aatrox,Naafiri,Aurora,Kaisa,Gragas,KSante,Vi,Azir,Ashe,Braum
65468,2025,LCK,Hanwha Life eSports,KT Rolster,Hanwha Life eSports,Hanwha Life eSports,Jayce,Xin Zhao,Taliyah,Kaisa,Rakan,Rumble,Skarner,Azir,Ezreal,Alistar
65469,2025,LCK,KT Rolster,Hanwha Life eSports,KT Rolster,KT Rolster,Gwen,Nidalee,Tristana,Ashe,Neeko,Ambessa,Wukong,Sylas,Kalista,Renata Glasc
65470,2025,LCK,Hanwha Life eSports,KT Rolster,Hanwha Life eSports,Hanwha Life eSports,Jax,Sejuani,Ryze,Varus,Pantheon,KSante,Naafiri,Orianna,Miss Fortune,Leona
65471,2025,LCK,DRX,T1,T1,DRX,Jayce,Naafiri,Aurora,Corki,Rell,Rumble,Xin Zhao,Azir,Jhin,Alistar
65472,2025,LCK,DRX,T1,T1,DRX,Aatrox,Vi,Ahri,Ashe,Braum,Ambessa,Lee Sin,Sylas,Miss Fortune,Rakan
65474,2025,LCK,OK BRION,BNK FearX,OK BRION,OK BRION,Renekton,Vi,Taliyah,Corki,Rell,Ambessa,Naafiri,Sylas,Ezreal,Elise
65475,2025,LCK,BNK FearX,OK BRION,BNK FearX,OK BRION,Rumble,Wukong,Ryze,Xayah,Alistar,Jayce,Xin Zhao,Ahri,Zeri,Rakan
65476,2025,LCK,OK BRION,BNK FearX,BNK FearX,BNK FearX,Gwen,Ivern,Tristana,Ashe,Nautilus,Fiora,Skarner,Azir,Kaisa,Leona
65477,2025,LCK,DN Freecs,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce,Jayce,Vi,Taliyah,Corki,Rakan,Rumble,Naafiri,Azir,Kaisa,Leona
65478,2025,LCK,DN Freecs,Nongshim RedForce,Nongshim RedForce,DN Freecs,Aatrox,Xin Zhao,Ahri,Ezreal,Rell,Gnar,Skarner,Galio,Zeri,Nautilus
65480,2025,LCK,KT Rolster,Dplus KIA,Dplus KIA,KT Rolster,Gwen,Xin Zhao,Aurora,Jhin,Rell,Jayce,Sejuani,Ryze,Ezreal,Poppy
65481,2025,LCK,KT Rolster,Dplus KIA,Dplus KIA,Dplus KIA,Gnar,Vi,Taliyah,Tristana,Rakan,Aatrox,Naafiri,Ahri,Kaisa,Nautilus
65483,2025,LCK,T1,Gen.G eSports,T1,T1,Gwen,Xin Zhao,Ahri,Jhin,Alistar,Rumble,Skarner,Azir,Miss Fortune,Rakan
65484,2025,LCK,Gen.G eSports,T1,Gen.G eSports,Gen.G eSports,Gnar,Naafiri,Galio,Ezreal,Nautilus,Ambessa,Nocturne,Ryze,Corki,Poppy
65485,2025,LCK,T1,Gen.G eSports,Gen.G eSports,T1,Jax,Sejuani,Taliyah,Caitlyn,Bard,KSante,Lillia,Viktor,Xayah,Blitzcrank
65486,2025,LCK,WLGaming Esports,Actions Per Minute,Actions Per Minute,Actions Per Minute,Rumble,Vi,Tristana,Kaisa,Rell,Aatrox,Pantheon,Azir,Ezreal,Alistar
65487,2025,LCK,Gamespace Mediterranean College Esports,Team Insidious,Gamespace Mediterranean College Esports,Team Insidious,Ambessa,Gwen,Orianna,Jhin,Rell,Volibear,Nocturne,Akali,Varus,Alistar
65488,2025,LCK,Zerolag Esports,Team Phantasma,Team Phantasma,Zerolag Esports,Gnar,Pantheon,Syndra,Jhin,Nautilus,Jayce,Zyra,Yone,Corki,Braum
65644,2025,LCK,BNK FearX,DRX,BNK FearX,BNK FearX,Jayce,Naafiri,Taliyah,Xayah,Rakan,Sion,Xin Zhao,Azir,Kaisa,Pantheon
65645,2025,LCK,DRX,BNK FearX,BNK FearX,DRX,Ambessa,Zyra,Corki,Miss Fortune,Rell,Renekton,Viego,Ahri,Ezreal,Leona
65647,2025,LCK,T1,KT Rolster,T1,T1,Galio,Vi,Ahri,Kaisa,Gragas,Rumble,Xin Zhao,Corki,Ezreal,Alistar
65648,2025,LCK,KT Rolster,T1,T1,KT Rolster,Renekton,Viego,Taliyah,Ashe,Leona,Ambessa,Nocturne,Viktor,Miss Fortune,Rakan
65650,2025,LCK,OK BRION,DN Freecs,DN Freecs,OK BRION,Ambessa,Xin Zhao,Aurora,Kalista,Renata Glasc,Rumble,Skarner,Azir,Caitlyn,Karma
65651,2025,LCK,OK BRION,DN Freecs,OK BRION,OK BRION,Renekton,Wukong,Taliyah,Varus,Alistar,Aatrox,Naafiri,Ahri,Corki,Rell
65652,2025,LCK,DN Freecs,OK BRION,OK BRION,OK BRION,Yorick,Sejuani,Viktor,Kaisa,Nautilus,Fiora,Pantheon,Sylas,Ezreal,Poppy
65653,2025,LCK,Gen.G eSports,Nongshim RedForce,Gen.G eSports,Gen.G eSports,Gwen,Xin Zhao,Azir,Miss Fortune,Braum,Diana,Naafiri,Ahri,Kaisa,Nautilus
65654,2025,LCK,Nongshim RedForce,Gen.G eSports,Gen.G eSports,Gen.G eSports,Jayce,Wukong,Aurora,Zeri,Rakan,Sion,Skarner,Viktor,Ezreal,Alistar
65656,2025,LCK,Hanwha Life eSports,T1,Hanwha Life eSports,T1,Jayce,Sejuani,Yone,Miss Fortune,Rell,Rumble,Naafiri,Ahri,Corki,Pantheon
65657,2025,LCK,T1,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Ambessa,Jarvan IV,Viktor,Kalista,Ashe,Jax,Xin Zhao,Sylas,Caitlyn,Renata Glasc
65659,2025,LCK,KT Rolster,BNK FearX,KT Rolster,KT Rolster,Jayce,Nidalee,Sylas,Kalista,Neeko,Sion,Xin Zhao,Taliyah,Xayah,Rakan
65660,2025,LCK,BNK FearX,KT Rolster,BNK FearX,BNK FearX,KSante,Zyra,Azir,Ezreal,Leona,Gnar,Viego,Viktor,Varus,Alistar
65661,2025,LCK,KT Rolster,BNK FearX,KT Rolster,KT Rolster,Aatrox,Pantheon,Ahri,Ashe,Elise,Ambessa,Lillia,Galio,Miss Fortune,Rell
65662,2025,LCK,Dplus KIA,Gen.G eSports,Dplus KIA,Dplus KIA,Jayce,Skarner,Ryze,Xayah,Rakan,Sion,Xin Zhao,Ahri,Ezreal,Alistar
65663,2025,LCK,Gen.G eSports,Dplus KIA,Gen.G eSports,Dplus KIA,Gwen,Lillia,Corki,Jhin,Leona,Ambessa,Sejuani,Chogath,Miss Fortune,Poppy
65664,2025,LCK,Dplus KIA,Gen.G eSports,Gen.G eSports,Gen.G eSports,KSante,Naafiri,Vex,Varus,Neeko,Camille,Zed,Sylas,Kalista,Renata Glasc
65665,2025,LCK,Nongshim RedForce,DRX,Nongshim RedForce,Nongshim RedForce,Gwen,Poppy,Aurora,Ashe,Renata Glasc,Ambessa,Xin Zhao,Azir,Miss Fortune,Rakan
65666,2025,LCK,DRX,Nongshim RedForce,DRX,DRX,Renekton,Naafiri,Viktor,Varus,Braum,KSante,Skarner,Yone,Kalista,Nautilus
65667,2025,LCK,Nongshim RedForce,DRX,Nongshim RedForce,Nongshim RedForce,Jayce,Nocturne,Orianna,Zeri,Alistar,Rumble,Lillia,Corki,Kaisa,Rell
66196,2025,LCK,T1,Nongshim RedForce,T1,T1,Gwen,Skarner,Taliyah,Zeri,Lulu,Jayce,Poppy,Azir,Varus,Alistar
66197,2025,LCK,Nongshim RedForce,T1,Nongshim RedForce,Nongshim RedForce,Sylas,Xin Zhao,Galio,Ashe,Elise,Gnar,Sejuani,Ryze,Miss Fortune,Neeko
66198,2025,LCK,T1,Nongshim RedForce,T1,T1,Sion,Viego,Viktor,Jinx,Tahm Kench,Gangplank,Nocturne,Ahri,Kaisa,Rakan
66199,2025,LCK,BNK FearX,Gen.G eSports,BNK FearX,BNK FearX,Jax,Naafiri,Taliyah,Varus,Nautilus,Gnar,Sejuani,Azir,Miss Fortune,Braum
66200,2025,LCK,Gen.G eSports,BNK FearX,Gen.G eSports,Gen.G eSports,Ambessa,Xin Zhao,Viktor,Ashe,Renata Glasc,Renekton,Viego,Sylas,Xayah,Rakan
66201,2025,LCK,BNK FearX,Gen.G eSports,Gen.G eSports,Gen.G eSports,KSante,Zyra,Corki,Zeri,Lulu,Poppy,Nidalee,Ryze,Jhin,Alistar
66202,2025,LCK,DRX,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Jayce,Naafiri,Taliyah,Xayah,Nautilus,Rumble,Xin Zhao,Ahri,Kaisa,Alistar
66203,2025,LCK,DRX,Hanwha Life eSports,Hanwha Life eSports,DRX,Sion,Skarner,Viktor,Ezreal,Braum,Nidalee,Maokai,Azir,Varus,Blitzcrank
66205,2025,LCK,OK BRION,KT Rolster,KT Rolster,KT Rolster,Ambessa,Sejuani,Azir,Xayah,Rakan,Rumble,Lillia,Yone,Miss Fortune,Alistar
66206,2025,LCK,OK BRION,KT Rolster,OK BRION,OK BRION,Yorick,Wukong,Ahri,Varus,Rell,Aatrox,Zyra,Taliyah,Ezreal,Leona
66207,2025,LCK,KT Rolster,OK BRION,OK BRION,OK BRION,Jayce,Xin Zhao,Galio,Kaisa,Elise,Sion,Naafiri,Sylas,Draven,Poppy
66208,2025,LCK,BNK FearX,T1,T1,T1,Jax,Naafiri,Taliyah,Varus,Poppy,Gragas,Xin Zhao,Azir,Ezreal,Rakan
66209,2025,LCK,BNK FearX,T1,BNK FearX,BNK FearX,Jayce,Skarner,Ryze,Miss Fortune,Rell,Gwen,Sejuani,Corki,Ashe,Renata Glasc
66210,2025,LCK,T1,BNK FearX,BNK FearX,BNK FearX,Yorick,Lee Sin,Viktor,Jinx,Lulu,Sion,Viego,Ahri,Zeri,Alistar
66211,2025,LCK,DN Freecs,Dplus KIA,Dplus KIA,Dplus KIA,Ambessa,Viego,Taliyah,Varus,Rell,Gwen,Xin Zhao,Ahri,Jhin,Alistar
66212,2025,LCK,DN Freecs,Dplus KIA,Dplus KIA,Dplus KIA,KSante,Skarner,Azir,Caitlyn,Elise,Rumble,Ivern,Jayce,Miss Fortune,Leona
66214,2025,LCK,Gen.G eSports,OK BRION,Gen.G eSports,Gen.G eSports,Aurora,Vi,Ahri,Jhin,Rakan,Rumble,Wukong,Taliyah,Zeri,Alistar
66215,2025,LCK,OK BRION,Gen.G eSports,Gen.G eSports,Gen.G eSports,Sion,Lillia,Yone,Ashe,Rell,Aatrox,Xin Zhao,Viktor,Miss Fortune,Nautilus
66217,2025,LCK,Nongshim RedForce,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Jayce,Naafiri,Sylas,Kalista,Elise,Rumble,Xin Zhao,Azir,Draven,Rakan
66218,2025,LCK,Nongshim RedForce,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Anivia,Maokai,Yone,Ashe,Blitzcrank,Jax,Skarner,Aurora,Jhin,Leona
66220,2025,LCK,Dplus KIA,DRX,DRX,Dplus KIA,Jayce,Skarner,Ahri,Kaisa,Neeko,Rumble,Naafiri,Aurora,Ezreal,Rell
66221,2025,LCK,Dplus KIA,DRX,Dplus KIA,DRX,Renekton,Xin Zhao,Taliyah,Miss Fortune,Leona,Ambessa,Sejuani,Viktor,Jhin,Elise
66222,2025,LCK,DRX,Dplus KIA,Dplus KIA,DRX,Sion,Maokai,Yone,Varus,Braum,Jax,Pantheon,Azir,Zeri,Poppy
66223,2025,LCK,KT Rolster,DN Freecs,KT Rolster,KT Rolster,Galio,Xin Zhao,Ahri,Kalista,Neeko,Rumble,Skarner,Taliyah,Xayah,Rakan
66224,2025,LCK,DN Freecs,KT Rolster,KT Rolster,KT Rolster,Ambessa,Naafiri,Ryze,Jhin,Leona,Jayce,Fiddlesticks,Aurora,Ezreal,Poppy
66226,2025,LCK,Zena Esports,EKO Esports,EKO Esports,EKO Esports,Jax,Sejuani,Viktor,Corki,Leona,Darius,Xin Zhao,Syndra,Tristana,Rell
66227,2025,LCK,EKO Esports,Zena Esports,EKO Esports,Zena Esports,Fiora,Viego,Aurelion Sol,Ashe,Nautilus,Gnar,Skarner,Orianna,Jhin,Alistar
66584,2025,LCK,DRX,KT Rolster,KT Rolster,DRX,Jayce,Naafiri,Ahri,Xayah,Rakan,Rumble,Xin Zhao,Ryze,Miss Fortune,Poppy
66585,2025,LCK,DRX,KT Rolster,KT Rolster,KT Rolster,Ambessa,Skarner,Aurora,Ezreal,Bard,Aatrox,Lillia,Taliyah,Varus,Rell
66587,2025,LCK,Nongshim RedForce,BNK FearX,Nongshim RedForce,Nongshim RedForce,Gwen,Xin Zhao,Ryze,Zeri,Alistar,Rumble,Skarner,Yone,Varus,Renata Glasc
66588,2025,LCK,BNK FearX,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce,Sion,Naafiri,Taliyah,Ezreal,Rell,Nidalee,Poppy,Azir,Kaisa,Leona
66590,2025,LCK,Gen.G eSports,DN Freecs,Gen.G eSports,Gen.G eSports,Gwen,Naafiri,Taliyah,Jhin,Nautilus,Ambessa,Sejuani,Azir,Ezreal,Braum
66591,2025,LCK,DN Freecs,Gen.G eSports,Gen.G eSports,Gen.G eSports,Jayce,Xin Zhao,Ahri,Zeri,Lulu,Rumble,Pantheon,Sylas,Xayah,Blitzcrank
66593,2025,LCK,Hanwha Life eSports,OK BRION,Hanwha Life eSports,Hanwha Life eSports,Jayce,Poppy,Azir,Xayah,Rakan,Rumble,Naafiri,Ahri,Jhin,Nautilus
66594,2025,LCK,OK BRION,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Jax,Xin Zhao,Akali,Lucian,Braum,Renekton,Nidalee,Yone,Kaisa,Neeko
66596,2025,LCK,KT Rolster,Nongshim RedForce,Nongshim RedForce,KT Rolster,Rumble,Lillia,Corki,Kalista,Neeko,Anivia,Sejuani,Yone,Ezreal,Elise
66597,2025,LCK,KT Rolster,Nongshim RedForce,Nongshim RedForce,KT Rolster,Jayce,Pantheon,Ahri,Kaisa,Rakan,Nidalee,Xin Zhao,Taliyah,Ashe,Leona
66599,2025,LCK,T1,Dplus KIA,T1,Dplus KIA,Ornn,Naafiri,Azir,Jhin,Neeko,Rumble,Skarner,Taliyah,Varus,Leona
66600,2025,LCK,Dplus KIA,T1,Dplus KIA,Dplus KIA,Gwen,Viego,Ahri,Miss Fortune,Rell,Jayce,Sejuani,Yone,Xayah,Rakan
66601,2025,LCK,T1,Dplus KIA,T1,Dplus KIA,Renekton,Lillia,Viktor,Lucian,Braum,Aatrox,Pantheon,Sylas,Ashe,Poppy
66602,2025,LCK,DN Freecs,BNK FearX,DN Freecs,DN Freecs,Ambessa,Xin Zhao,Taliyah,Kaisa,Neeko,Jayce,Poppy,Azir,Ezreal,Karma
66603,2025,LCK,BNK FearX,DN Freecs,BNK FearX,DN Freecs,Renekton,Lillia,Ryze,Kalista,Ashe,KSante,Skarner,Ahri,Draven,Renata Glasc
66604,2025,LCK,DN Freecs,BNK FearX,BNK FearX,DN Freecs,Gragas,Naafiri,Orianna,Miss Fortune,Rakan,Jax,Pantheon,Viktor,Lucian,Alistar
66605,2025,LCK,DRX,Gen.G eSports,Gen.G eSports,Gen.G eSports,Jayce,Skarner,Azir,Ezreal,Leona,Rumble,Naafiri,Ahri,Jhin,Poppy
66606,2025,LCK,DRX,Gen.G eSports,Gen.G eSports,Gen.G eSports,Yorick,Lillia,Ryze,Varus,Braum,Renekton,Nidalee,Galio,Miss Fortune,Alistar
66608,2025,LCK,OK BRION,T1,OK BRION,T1,Rumble,Sejuani,Yone,Jhin,Rakan,Aurora,Skarner,Viktor,Varus,Poppy
66609,2025,LCK,T1,OK BRION,T1,T1,Gwen,Pantheon,Sylas,Xayah,Elise,Ambessa,Naafiri,Ahri,Ezreal,Rell
66610,2025,LCK,OK BRION,T1,OK BRION,OK BRION,Yorick,Wukong,Taliyah,Miss Fortune,Nautilus,Sion,Viego,Galio,Lucian,Alistar
66611,2025,LCK,Dplus KIA,Hanwha Life eSports,Dplus KIA,Dplus KIA,Ambessa,Poppy,Azir,Ezreal,Rell,Rumble,Naafiri,Ahri,Varus,Nautilus
66612,2025,LCK,Hanwha Life eSports,Dplus KIA,Hanwha Life eSports,Dplus KIA,Jax,Sejuani,Yone,Kalista,Gragas,Renekton,Nidalee,Pantheon,Corki,Braum
66613,2025,LCK,Dplus KIA,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Sion,Viego,Viktor,Miss Fortune,Leona,Gnar,Wukong,Taliyah,Jhin,Alistar
66614,2025,LCK,Chiefs Esports Club,PSG Talon,PSG Talon,PSG Talon,Renekton,Naafiri,Ahri,Varus,Alistar,Yorick,Pantheon,Viktor,Jhin,Poppy
66615,2025,LCK,Chiefs Esports Club,PSG Talon,PSG Talon,PSG Talon,Ornn,Xin Zhao,Hwei,Miss Fortune,Leona,Aatrox,Skarner,Ryze,Kaisa,Neeko
66982,2025,LCK,Nongshim RedForce,Dplus KIA,Dplus KIA,Nongshim RedForce,Rumble,Sejuani,Yone,Kaisa,Nautilus,Aurora,Xin Zhao,Ryze,Xayah,Alistar
66983,2025,LCK,Nongshim RedForce,Dplus KIA,Nongshim RedForce,Dplus KIA,Jayce,Poppy,Taliyah,Varus,Elise,Yorick,Wukong,Ahri,Kalista,Neeko
66984,2025,LCK,Dplus KIA,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce,Gwen,Skarner,Syndra,Ezreal,Bard,Ambessa,Lillia,Sylas,Miss Fortune,Lulu
66985,2025,LCK,BNK FearX,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Jayce,Sejuani,Taliyah,Kaisa,Alistar,Gwen,Xin Zhao,Ryze,Varus,Rakan
66986,2025,LCK,BNK FearX,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Jax,Skarner,Viktor,Kalista,Neeko,Kennen,Poppy,Sylas,Ashe,Renata Glasc
66988,2025,LCK,Gen.G eSports,KT Rolster,Gen.G eSports,Gen.G eSports,Jayce,Xin Zhao,Taliyah,Xayah,Rakan,Sion,Naafiri,Azir,Jhin,Poppy
66989,2025,LCK,KT Rolster,Gen.G eSports,Gen.G eSports,Gen.G eSports,Rumble,Lillia,Yone,Ezreal,Rell,Ryze,Skarner,Viktor,Ashe,Braum
66991,2025,LCK,OK BRION,DRX,DRX,DRX,Rumble,Xin Zhao,Azir,Jhin,Nautilus,Aurora,Nocturne,Taliyah,Kalista,Alistar
66992,2025,LCK,OK BRION,DRX,OK BRION,OK BRION,Sion,Wukong,Ahri,Varus,Braum,Renekton,Lillia,Ryze,Miss Fortune,Rell
66993,2025,LCK,DRX,OK BRION,DRX,DRX,Jayce,Poppy,Viktor,Caitlyn,Elise,Ambessa,Sejuani,Orianna,Jinx,Rakan
66994,2025,LCK,T1,DN Freecs,T1,DN Freecs,Rumble,Xin Zhao,Azir,Xayah,Rakan,Gwen,Naafiri,Orianna,Tristana,Alistar
66995,2025,LCK,DN Freecs,T1,T1,T1,Jax,Viego,Ryze,Varus,Rell,Gnar,Pantheon,Viktor,Jhin,Leona
66997,2025,LCK,Hanwha Life eSports,Nongshim RedForce,Hanwha Life eSports,Hanwha Life eSports,Jayce,Sejuani,Taliyah,Varus,Pantheon,Gwen,Skarner,Ryze,Caitlyn,Elise
66998,2025,LCK,Nongshim RedForce,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Ambessa,Xin Zhao,Ahri,Zeri,Alistar,Nidalee,Maokai,Yone,Xayah,Rakan
67000,2025,LCK,Gen.G eSports,Dplus KIA,Gen.G eSports,Dplus KIA,Rumble,Naafiri,Taliyah,Jhin,Rell,Ornn,Xin Zhao,Azir,Miss Fortune,Alistar
67001,2025,LCK,Gen.G eSports,Dplus KIA,Gen.G eSports,Dplus KIA,Gwen,Skarner,Corki,Kaisa,Leona,Jayce,Sejuani,Ryze,Ashe,Renata Glasc
67003,2025,LCK,DRX,BNK FearX,DRX,DRX,Gwen,Naafiri,Aurora,Jhin,Nautilus,Rumble,Xin Zhao,Azir,Kaisa,Leona
67004,2025,LCK,BNK FearX,DRX,DRX,BNK FearX,Jayce,Skarner,Ahri,Lucian,Milio,Sion,Viego,Taliyah,Ezreal,Rell
67006,2025,LCK,KT Rolster,T1,T1,T1,Galio,Viego,Azir,Jhin,Rell,Rumble,Xin Zhao,Ahri,Lucian,Braum
67007,2025,LCK,KT Rolster,T1,T1,KT Rolster,Aatrox,Sejuani,Hwei,Kalista,Elise,Renekton,Vi,Viktor,Ashe,Renata Glasc
67009,2025,LCK,DN Freecs,OK BRION,OK BRION,OK BRION,Jayce,Pantheon,Azir,Kaisa,Neeko,Sion,Xin Zhao,Taliyah,Ashe,Braum
67010,2025,LCK,DN Freecs,OK BRION,DN Freecs,DN Freecs,Rumble,Wukong,Ahri,Xayah,Rell,Yorick,Nocturne,Aurora,Zeri,Rakan
67011,2025,LCK,OK BRION,DN Freecs,OK BRION,OK BRION,Aatrox,Naafiri,Viktor,Miss Fortune,Poppy,Renekton,Lillia,Hwei,Ezreal,Alistar
67012,2025,LCK,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,DetonatioN FocusMe,DetonatioN FocusMe,Zac,Vi,Ahri,Kaisa,Rakan,Sion,Xin Zhao,Ryze,Miss Fortune,Alistar
67013,2025,LCK,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,Ornn,Naafiri,Taliyah,Ezreal,Braum,Jayce,Pantheon,Azir,Hwei,Rell
67014,2025,LCK,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,Rumble,Wukong,Sylas,Jhin,Elise,Ambessa,Skarner,Aurora,Zeri,Lulu
67429,2025,LCK,Dplus KIA,KT Rolster,KT Rolster,Dplus KIA,Ambessa,Pantheon,Azir,Miss Fortune,Rakan,Rumble,Nidalee,Yone,Varus,Alistar
67430,2025,LCK,Dplus KIA,KT Rolster,KT Rolster,KT Rolster,Jayce,Lillia,Corki,Kaisa,Rell,Gwen,Wukong,Ryze,Jhin,Leona
67432,2025,LCK,T1,DRX,T1,T1,Jayce,Pantheon,Viktor,Xayah,Gragas,Rumble,Naafiri,Annie,Jhin,Alistar
67433,2025,LCK,DRX,T1,T1,T1,Sion,Viego,Taliyah,Ezreal,Leona,Camille,Nocturne,Ahri,Miss Fortune,Nautilus
67435,2025,LCK,Nongshim RedForce,Gen.G eSports,Gen.G eSports,Nongshim RedForce,Rumble,Poppy,Azir,Zeri,Alistar,Jayce,Xin Zhao,Ahri,Ezreal,Nautilus
67436,2025,LCK,Nongshim RedForce,Gen.G eSports,Gen.G eSports,Gen.G eSports,Yorick,Sejuani,Viktor,Varus,Elise,Camille,Pantheon,Galio,Kalista,Renata Glasc
67438,2025,LCK,DN Freecs,KT Rolster,KT Rolster,KT Rolster,Rumble,Pantheon,Taliyah,Xayah,Rakan,Jayce,Nidalee,Yone,Ashe,Alistar
67439,2025,LCK,DN Freecs,KT Rolster,KT Rolster,KT Rolster,Aatrox,Skarner,Viktor,Varus,Nautilus,Yorick,Wukong,Ryze,Jhin,Leona
67441,2025,LCK,OK BRION,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Ambessa,Trundle,Azir,Varus,Neeko,Gwen,Pantheon,Taliyah,Kalista,Renata Glasc
67442,2025,LCK,OK BRION,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Yorick,Naafiri,Ahri,Miss Fortune,Braum,Nidalee,Sejuani,Yone,Ezreal,Karma
67444,2025,LCK,Dplus KIA,T1,T1,T1,Rumble,Naafiri,Ahri,Kaisa,Leona,Gwen,Pantheon,Azir,Jhin,Rell
67445,2025,LCK,Dplus KIA,T1,T1,T1,KSante,Wukong,Ryze,Varus,Braum,Camille,Sejuani,Taliyah,Miss Fortune,Alistar
67447,2025,LCK,Gen.G eSports,BNK FearX,Gen.G eSports,Gen.G eSports,Jayce,Pantheon,Ahri,Xayah,Rakan,Gwen,Wukong,Azir,Ezreal,Leona
67448,2025,LCK,BNK FearX,Gen.G eSports,Gen.G eSports,BNK FearX,Aurora,Naafiri,Sylas,Lucian,Nami,Rumble,Zed,Galio,Zeri,Lulu
67450,2025,LCK,Nongshim RedForce,DN Freecs,Nongshim RedForce,Nongshim RedForce,Gwen,Pantheon,Taliyah,Ezreal,Leona,Ambessa,Sejuani,Yone,Miss Fortune,Neeko
